"Fold","Type","Index","GeographyCode"
4,"Train",17105,"E01019788"
4,"Train",17112,"E01019796"
4,"Train",6736,"E01007930"
4,"Train",6937,"E01008151"
4,"Train",6852,"E01008051"
4,"Train",6812,"E01008010"
4,"Train",6815,"E01008013"
4,"Train",6832,"E01008031"
4,"Train",17088,"E01019770"
4,"Train",6918,"E01008132"
4,"Train",17095,"E01019778"
4,"Train",6727,"E01007921"
4,"Train",16896,"E01019575"
4,"Train",16907,"E01019587"
4,"Train",6902,"E01008111"
4,"Train",6823,"E01008021"
4,"Train",16879,"E01019558"
4,"Train",17101,"E01019784"
4,"Train",16850,"E01019529"
4,"Train",16912,"E01019592"
4,"Train",6904,"E01008115"
4,"Train",6740,"E01007934"
4,"Train",16902,"E01019581"
4,"Train",6898,"E01008105"
4,"Train",16920,"E01019600"
4,"Train",6888,"E01008095"
4,"Train",16947,"E01019627"
4,"Train",6764,"E01007960"
4,"Train",6850,"E01008049"
4,"Train",6755,"E01007951"
4,"Train",6846,"E01008045"
4,"Train",6808,"E01008006"
4,"Train",6673,"E01007862"
4,"Train",6866,"E01008068"
4,"Train",16868,"E01019547"
4,"Train",17114,"E01019798"
4,"Train",28829,"E01033271"
4,"Train",6899,"E01008107"
4,"Train",16851,"E01019530"
4,"Train",6803,"E01008001"
4,"Train",6641,"E01007823"
4,"Train",16944,"E01019624"
4,"Train",6763,"E01007959"
4,"Train",17143,"E01019827"
4,"Train",6784,"E01007981"
4,"Train",16849,"E01019528"
4,"Train",16913,"E01019593"
4,"Train",6875,"E01008081"
4,"Train",16859,"E01019538"
4,"Train",6804,"E01008002"
4,"Train",6903,"E01008112"
4,"Train",16946,"E01019626"
4,"Train",16899,"E01019578"
4,"Train",6788,"E01007985"
4,"Train",16878,"E01019557"
4,"Train",16926,"E01019606"
4,"Train",6801,"E01007999"
4,"Train",6656,"E01007841"
4,"Train",6785,"E01007982"
4,"Train",6870,"E01008075"
4,"Train",6742,"E01007936"
4,"Train",6745,"E01007939"
4,"Train",16905,"E01019585"
4,"Train",17107,"E01019791"
4,"Train",6677,"E01007867"
4,"Train",17106,"E01019790"
4,"Train",6839,"E01008038"
4,"Train",6723,"E01007917"
4,"Train",6735,"E01007929"
4,"Train",6781,"E01007978"
4,"Train",6655,"E01007839"
4,"Train",17111,"E01019795"
4,"Train",16903,"E01019582"
4,"Train",17141,"E01019825"
4,"Train",16906,"E01019586"
4,"Train",16924,"E01019604"
4,"Train",17104,"E01019787"
4,"Train",6841,"E01008040"
4,"Train",16901,"E01019580"
4,"Train",6737,"E01007931"
4,"Train",16890,"E01019569"
4,"Train",16911,"E01019591"
4,"Train",6891,"E01008098"
4,"Train",16894,"E01019573"
4,"Train",6919,"E01008133"
4,"Train",6847,"E01008046"
4,"Train",28831,"E01033273"
4,"Train",6780,"E01007977"
4,"Train",16874,"E01019553"
4,"Train",28824,"E01033264"
4,"Train",28350,"E01032586"
4,"Train",16893,"E01019572"
4,"Train",17055,"E01019737"
4,"Train",6896,"E01008103"
4,"Train",6873,"E01008079"
4,"Train",17144,"E01019828"
4,"Train",6890,"E01008097"
4,"Train",17110,"E01019794"
4,"Train",17102,"E01019785"
4,"Train",6917,"E01008131"
4,"Train",6731,"E01007925"
4,"Train",28886,"E01033387"
4,"Train",6650,"E01007833"
4,"Train",16908,"E01019588"
4,"Train",6730,"E01007924"
4,"Train",6756,"E01007952"
4,"Train",16853,"E01019532"
4,"Train",16861,"E01019540"
4,"Train",6651,"E01007834"
4,"Train",6807,"E01008005"
4,"Train",16866,"E01019545"
4,"Train",6864,"E01008066"
4,"Train",6645,"E01007827"
4,"Train",16938,"E01019618"
4,"Train",16867,"E01019546"
4,"Train",17138,"E01019822"
4,"Train",28836,"E01033279"
4,"Train",6845,"E01008044"
4,"Train",6779,"E01007976"
4,"Train",6798,"E01007996"
4,"Train",6800,"E01007998"
4,"Train",16895,"E01019574"
4,"Train",6826,"E01008024"
4,"Train",6646,"E01007828"
4,"Train",6799,"E01007997"
4,"Train",6786,"E01007983"
4,"Train",6757,"E01007953"
4,"Train",16857,"E01019536"
4,"Train",16848,"E01019527"
4,"Train",6743,"E01007937"
4,"Train",16876,"E01019555"
4,"Train",6728,"E01007922"
4,"Train",6900,"E01008108"
4,"Train",6789,"E01007986"
4,"Train",17113,"E01019797"
4,"Train",6760,"E01007956"
4,"Train",6658,"E01007843"
4,"Train",6722,"E01007916"
4,"Train",16875,"E01019554"
4,"Train",6914,"E01008128"
4,"Train",6872,"E01008078"
4,"Train",6721,"E01007915"
4,"Train",17142,"E01019826"
4,"Train",16852,"E01019531"
4,"Train",16921,"E01019601"
4,"Train",6848,"E01008047"
4,"Train",6759,"E01007955"
4,"Train",16880,"E01019559"
4,"Train",16871,"E01019550"
4,"Train",17098,"E01019781"
4,"Train",6894,"E01008101"
4,"Train",16910,"E01019590"
4,"Train",6676,"E01007866"
4,"Train",6739,"E01007933"
4,"Train",16892,"E01019571"
4,"Train",16928,"E01019608"
4,"Train",16862,"E01019541"
4,"Train",6671,"E01007858"
4,"Train",6648,"E01007830"
4,"Train",16883,"E01019562"
4,"Train",6725,"E01007919"
4,"Train",6674,"E01007863"
4,"Train",16900,"E01019579"
4,"Train",6849,"E01008048"
4,"Train",6642,"E01007824"
4,"Train",6726,"E01007920"
4,"Train",6734,"E01007928"
4,"Train",6653,"E01007836"
4,"Train",28830,"E01033272"
4,"Train",16856,"E01019535"
4,"Train",16863,"E01019542"
4,"Train",17099,"E01019782"
4,"Train",6844,"E01008043"
4,"Train",6787,"E01007984"
4,"Train",6678,"E01007868"
4,"Train",28832,"E01033274"
4,"Train",6762,"E01007958"
4,"Train",17124,"E01019808"
4,"Train",6869,"E01008073"
4,"Train",6877,"E01008083"
4,"Train",6889,"E01008096"
4,"Train",17132,"E01019816"
4,"Train",6805,"E01008003"
4,"Train",16945,"E01019625"
4,"Train",16897,"E01019576"
4,"Train",16930,"E01019610"
4,"Train",6943,"E01008158"
4,"Train",16891,"E01019570"
4,"Train",6657,"E01007842"
4,"Train",16904,"E01019583"
4,"Train",6758,"E01007954"
4,"Train",16854,"E01019533"
4,"Train",17097,"E01019780"
4,"Train",6732,"E01007926"
4,"Train",16855,"E01019534"
4,"Train",6688,"E01007881"
4,"Train",6897,"E01008104"
4,"Train",6659,"E01007846"
4,"Train",6643,"E01007825"
4,"Train",17053,"E01019735"
4,"Train",17147,"E01019831"
4,"Train",6724,"E01007918"
4,"Train",6782,"E01007979"
4,"Train",6675,"E01007865"
4,"Train",6871,"E01008077"
4,"Train",6939,"E01008153"
4,"Train",17145,"E01019829"
4,"Train",28826,"E01033268"
4,"Train",16934,"E01019614"
4,"Train",16865,"E01019544"
4,"Train",16942,"E01019622"
4,"Train",6765,"E01007961"
4,"Train",6647,"E01007829"
4,"Train",17108,"E01019792"
4,"Train",16864,"E01019543"
4,"Train",16898,"E01019577"
4,"Train",6778,"E01007975"
4,"Train",17109,"E01019793"
4,"Train",6874,"E01008080"
4,"Train",16881,"E01019560"
4,"Train",16858,"E01019537"
4,"Train",16935,"E01019615"
4,"Train",6649,"E01007831"
4,"Train",6672,"E01007861"
4,"Train",6729,"E01007923"
4,"Train",17140,"E01019824"
4,"Train",6652,"E01007835"
4,"Train",17139,"E01019823"
4,"Train",6851,"E01008050"
4,"Train",6783,"E01007980"
4,"Train",16929,"E01019609"
4,"Train",16847,"E01019526"
4,"Train",6738,"E01007932"
4,"Train",17100,"E01019783"
4,"Train",17090,"E01019772"
4,"Train",6892,"E01008099"
4,"Train",16869,"E01019548"
4,"Train",6733,"E01007927"
4,"Train",16877,"E01019556"
4,"Train",16937,"E01019617"
4,"Train",6893,"E01008100"
4,"Train",6862,"E01008064"
4,"Train",16941,"E01019621"
4,"Train",16909,"E01019589"
4,"Train",6809,"E01008007"
4,"Train",17146,"E01019830"
4,"Train",6843,"E01008042"
4,"Train",16919,"E01019599"
4,"Train",16882,"E01019561"
4,"Train",6761,"E01007957"
4,"Train",6744,"E01007938"
4,"Train",6867,"E01008069"
4,"Train",17089,"E01019771"
4,"Train",6741,"E01007935"
4,"Train",6938,"E01008152"
4,"Train",17096,"E01019779"
4,"Train",6895,"E01008102"
4,"Train",16860,"E01019539"
4,"Train",6644,"E01007826"
4,"Train",6901,"E01008109"
4,"Train",17103,"E01019786"
4,"Train",28887,"E01033388"
4,"Train",6802,"E01008000"
4,"Train",9877,"E01011317"
4,"Train",10430,"E01011918"
4,"Train",9661,"E01011089"
4,"Train",10151,"E01011623"
4,"Train",10426,"E01011913"
4,"Train",10121,"E01011591"
4,"Train",9969,"E01011416"
4,"Train",28269,"E01032492"
4,"Train",9921,"E01011364"
4,"Train",9864,"E01011304"
4,"Train",10421,"E01011908"
4,"Train",9610,"E01011038"
4,"Train",9597,"E01011025"
4,"Train",9631,"E01011059"
4,"Train",9989,"E01011441"
4,"Train",9703,"E01011132"
4,"Train",10082,"E01011550"
4,"Train",9977,"E01011424"
4,"Train",9589,"E01011017"
4,"Train",10393,"E01011880"
4,"Train",10429,"E01011917"
4,"Train",10446,"E01011934"
4,"Train",9331,"E01010745"
4,"Train",9851,"E01011286"
4,"Train",9943,"E01011390"
4,"Train",9405,"E01010822"
4,"Train",9675,"E01011103"
4,"Train",10211,"E01011693"
4,"Train",9683,"E01011111"
4,"Train",10120,"E01011590"
4,"Train",10023,"E01011477"
4,"Train",9525,"E01010948"
4,"Train",10043,"E01011505"
4,"Train",10203,"E01011685"
4,"Train",10032,"E01011488"
4,"Train",10025,"E01011479"
4,"Train",9417,"E01010838"
4,"Train",9826,"E01011259"
4,"Train",9706,"E01011136"
4,"Train",9860,"E01011300"
4,"Train",9894,"E01011336"
4,"Train",10423,"E01011910"
4,"Train",9912,"E01011355"
4,"Train",10425,"E01011912"
4,"Train",10076,"E01011541"
4,"Train",9788,"E01011221"
4,"Train",10021,"E01011475"
4,"Train",9585,"E01011013"
4,"Train",9587,"E01011015"
4,"Train",10344,"E01011831"
4,"Train",10072,"E01011536"
4,"Train",9334,"E01010748"
4,"Train",10207,"E01011689"
4,"Train",10431,"E01011919"
4,"Train",10031,"E01011485"
4,"Train",28597,"E01032946"
4,"Train",9634,"E01011062"
4,"Train",28652,"E01033021"
4,"Train",10390,"E01011877"
4,"Train",9198,"E01010607"
4,"Train",10143,"E01011613"
4,"Train",9919,"E01011362"
4,"Train",10398,"E01011885"
4,"Train",10453,"E01011941"
4,"Train",9591,"E01011019"
4,"Train",10163,"E01011636"
4,"Train",9711,"E01011141"
4,"Train",10312,"E01011799"
4,"Train",9733,"E01011163"
4,"Train",10157,"E01011629"
4,"Train",9581,"E01011009"
4,"Train",9780,"E01011213"
4,"Train",28663,"E01033035"
4,"Train",10281,"E01011766"
4,"Train",10343,"E01011830"
4,"Train",9217,"E01010627"
4,"Train",10285,"E01011771"
4,"Train",10171,"E01011645"
4,"Train",10062,"E01011525"
4,"Train",9617,"E01011045"
4,"Train",10247,"E01011729"
4,"Train",9713,"E01011143"
4,"Train",9760,"E01011192"
4,"Train",10391,"E01011878"
4,"Train",10417,"E01011904"
4,"Train",10060,"E01011523"
4,"Train",10454,"E01011942"
4,"Train",9665,"E01011093"
4,"Train",9887,"E01011327"
4,"Train",28265,"E01032488"
4,"Train",10250,"E01011732"
4,"Train",9612,"E01011040"
4,"Train",28370,"E01032607"
4,"Train",10153,"E01011625"
4,"Train",10162,"E01011635"
4,"Train",9811,"E01011244"
4,"Train",10186,"E01011660"
4,"Train",9824,"E01011257"
4,"Train",10020,"E01011474"
4,"Train",10164,"E01011637"
4,"Train",10310,"E01011797"
4,"Train",10389,"E01011876"
4,"Train",10197,"E01011671"
4,"Train",9630,"E01011058"
4,"Train",10286,"E01011772"
4,"Train",10198,"E01011673"
4,"Train",10436,"E01011924"
4,"Train",10342,"E01011829"
4,"Train",10090,"E01011558"
4,"Train",10206,"E01011688"
4,"Train",10244,"E01011726"
4,"Train",28645,"E01033003"
4,"Train",10083,"E01011551"
4,"Train",9639,"E01011067"
4,"Train",9397,"E01010814"
4,"Train",9849,"E01011283"
4,"Train",9606,"E01011034"
4,"Train",9881,"E01011321"
4,"Train",9680,"E01011108"
4,"Train",10442,"E01011930"
4,"Train",10251,"E01011733"
4,"Train",10129,"E01011599"
4,"Train",9889,"E01011329"
4,"Train",10201,"E01011681"
4,"Train",9920,"E01011363"
4,"Train",9629,"E01011057"
4,"Train",9667,"E01011095"
4,"Train",10397,"E01011884"
4,"Train",10411,"E01011898"
4,"Train",9983,"E01011430"
4,"Train",10336,"E01011823"
4,"Train",10415,"E01011902"
4,"Train",9917,"E01011360"
4,"Train",9707,"E01011137"
4,"Train",9992,"E01011444"
4,"Train",10441,"E01011929"
4,"Train",9454,"E01010876"
4,"Train",9633,"E01011061"
4,"Train",10038,"E01011496"
4,"Train",9847,"E01011281"
4,"Train",10246,"E01011728"
4,"Train",10274,"E01011757"
4,"Train",10015,"E01011469"
4,"Train",10314,"E01011801"
4,"Train",9886,"E01011326"
4,"Train",9215,"E01010625"
4,"Train",10019,"E01011473"
4,"Train",10295,"E01011782"
4,"Train",10169,"E01011643"
4,"Train",9325,"E01010738"
4,"Train",9590,"E01011018"
4,"Train",10252,"E01011734"
4,"Train",10407,"E01011894"
4,"Train",9211,"E01010620"
4,"Train",9736,"E01011166"
4,"Train",9318,"E01010731"
4,"Train",9702,"E01011130"
4,"Train",9609,"E01011037"
4,"Train",9601,"E01011029"
4,"Train",9608,"E01011036"
4,"Train",9402,"E01010819"
4,"Train",9820,"E01011253"
4,"Train",10427,"E01011914"
4,"Train",9734,"E01011164"
4,"Train",28270,"E01032494"
4,"Train",10070,"E01011534"
4,"Train",10138,"E01011608"
4,"Train",9829,"E01011263"
4,"Train",9457,"E01010879"
4,"Train",10212,"E01011694"
4,"Train",10445,"E01011933"
4,"Train",10135,"E01011605"
4,"Train",10290,"E01011777"
4,"Train",9957,"E01011404"
4,"Train",9945,"E01011392"
4,"Train",9925,"E01011370"
4,"Train",9201,"E01010610"
4,"Train",9854,"E01011294"
4,"Train",9781,"E01011214"
4,"Train",10014,"E01011468"
4,"Train",9210,"E01010619"
4,"Train",9904,"E01011347"
4,"Train",9990,"E01011442"
4,"Train",9946,"E01011393"
4,"Train",9996,"E01011450"
4,"Train",10067,"E01011531"
4,"Train",10444,"E01011932"
4,"Train",10327,"E01011814"
4,"Train",10008,"E01011462"
4,"Train",10123,"E01011593"
4,"Train",9593,"E01011021"
4,"Train",10406,"E01011893"
4,"Train",9603,"E01011031"
4,"Train",9524,"E01010947"
4,"Train",9399,"E01010816"
4,"Train",9426,"E01010848"
4,"Train",9204,"E01010613"
4,"Train",9578,"E01011006"
4,"Train",9961,"E01011408"
4,"Train",9825,"E01011258"
4,"Train",9852,"E01011287"
4,"Train",9448,"E01010870"
4,"Train",10395,"E01011882"
4,"Train",28646,"E01033008"
4,"Train",10131,"E01011601"
4,"Train",9576,"E01011004"
4,"Train",9875,"E01011315"
4,"Train",9853,"E01011292"
4,"Train",9335,"E01010749"
4,"Train",9602,"E01011030"
4,"Train",10125,"E01011595"
4,"Train",10257,"E01011739"
4,"Train",9855,"E01011295"
4,"Train",9784,"E01011217"
4,"Train",9874,"E01011314"
4,"Train",9873,"E01011313"
4,"Train",9709,"E01011139"
4,"Train",9872,"E01011312"
4,"Train",9878,"E01011318"
4,"Train",9954,"E01011401"
4,"Train",10428,"E01011915"
4,"Train",10451,"E01011939"
4,"Train",9202,"E01010611"
4,"Train",28267,"E01032490"
4,"Train",9596,"E01011024"
4,"Train",9728,"E01011158"
4,"Train",9850,"E01011284"
4,"Train",10328,"E01011815"
4,"Train",10054,"E01011517"
4,"Train",10115,"E01011585"
4,"Train",10193,"E01011667"
4,"Train",10048,"E01011510"
4,"Train",6201,"E01007363"
4,"Train",10036,"E01011493"
4,"Train",9974,"E01011421"
4,"Train",9803,"E01011236"
4,"Train",9209,"E01010618"
4,"Train",9673,"E01011101"
4,"Train",9762,"E01011194"
4,"Train",9635,"E01011063"
4,"Train",9697,"E01011125"
4,"Train",9212,"E01010622"
4,"Train",10061,"E01011524"
4,"Train",9586,"E01011014"
4,"Train",10016,"E01011470"
4,"Train",10434,"E01011922"
4,"Train",10122,"E01011592"
4,"Train",10341,"E01011828"
4,"Train",9737,"E01011167"
4,"Train",9731,"E01011161"
4,"Train",10148,"E01011620"
4,"Train",10209,"E01011691"
4,"Train",10194,"E01011668"
4,"Train",9704,"E01011133"
4,"Train",9207,"E01010616"
4,"Train",9584,"E01011012"
4,"Train",9880,"E01011320"
4,"Train",9952,"E01011399"
4,"Train",9611,"E01011039"
4,"Train",10450,"E01011938"
4,"Train",9995,"E01011448"
4,"Train",10437,"E01011925"
4,"Train",9577,"E01011005"
4,"Train",9640,"E01011068"
4,"Train",10161,"E01011634"
4,"Train",10156,"E01011628"
4,"Train",9681,"E01011109"
4,"Train",9926,"E01011371"
4,"Train",9900,"E01011342"
4,"Train",9918,"E01011361"
4,"Train",9679,"E01011107"
4,"Train",9981,"E01011428"
4,"Train",10403,"E01011890"
4,"Train",9940,"E01011385"
4,"Train",9906,"E01011349"
4,"Train",9991,"E01011443"
4,"Train",9907,"E01011350"
4,"Train",10017,"E01011471"
4,"Train",9823,"E01011256"
4,"Train",9628,"E01011056"
4,"Train",10330,"E01011817"
4,"Train",9999,"E01011453"
4,"Train",28649,"E01033013"
4,"Train",9712,"E01011142"
4,"Train",10145,"E01011615"
4,"Train",10276,"E01011759"
4,"Train",9672,"E01011100"
4,"Train",9890,"E01011330"
4,"Train",9944,"E01011391"
4,"Train",10077,"E01011545"
4,"Train",9779,"E01011212"
4,"Train",10030,"E01011484"
4,"Train",9867,"E01011307"
4,"Train",10147,"E01011617"
4,"Train",10449,"E01011937"
4,"Train",10435,"E01011923"
4,"Train",9322,"E01010735"
4,"Train",9607,"E01011035"
4,"Train",9796,"E01011229"
4,"Train",9710,"E01011140"
4,"Train",9625,"E01011053"
4,"Train",10326,"E01011813"
4,"Train",10165,"E01011638"
4,"Train",9985,"E01011432"
4,"Train",9329,"E01010742"
4,"Train",9727,"E01011157"
4,"Train",10340,"E01011827"
4,"Train",9641,"E01011069"
4,"Train",10051,"E01011513"
4,"Train",9810,"E01011243"
4,"Train",9891,"E01011331"
4,"Train",10412,"E01011899"
4,"Train",9997,"E01011451"
4,"Train",9580,"E01011008"
4,"Train",9203,"E01010612"
4,"Train",9814,"E01011247"
4,"Train",10202,"E01011684"
4,"Train",9876,"E01011316"
4,"Train",10346,"E01011833"
4,"Train",10401,"E01011888"
4,"Train",10248,"E01011730"
4,"Train",9976,"E01011423"
4,"Train",9994,"E01011446"
4,"Train",9816,"E01011249"
4,"Train",9782,"E01011215"
4,"Train",28369,"E01032606"
4,"Train",9582,"E01011010"
4,"Train",9324,"E01010737"
4,"Train",9929,"E01011374"
4,"Train",9483,"E01010905"
4,"Train",10313,"E01011800"
4,"Train",9404,"E01010821"
4,"Train",9326,"E01010739"
4,"Train",10293,"E01011780"
4,"Train",10118,"E01011588"
4,"Train",10458,"E01011946"
4,"Train",10039,"E01011497"
4,"Train",9455,"E01010877"
4,"Train",9636,"E01011064"
4,"Train",28647,"E01033010"
4,"Train",10065,"E01011529"
4,"Train",10334,"E01011821"
4,"Train",9626,"E01011054"
4,"Train",10329,"E01011816"
4,"Train",9905,"E01011348"
4,"Train",9444,"E01010866"
4,"Train",9924,"E01011369"
4,"Train",9732,"E01011162"
4,"Train",10064,"E01011528"
4,"Train",10443,"E01011931"
4,"Train",9896,"E01011338"
4,"Train",9903,"E01011346"
4,"Train",9400,"E01010817"
4,"Train",9599,"E01011027"
4,"Train",10144,"E01011614"
4,"Train",9450,"E01010872"
4,"Train",9848,"E01011282"
4,"Train",9488,"E01010910"
4,"Train",10243,"E01011725"
4,"Train",10180,"E01011654"
4,"Train",28661,"E01033031"
4,"Train",9958,"E01011405"
4,"Train",10142,"E01011612"
4,"Train",9893,"E01011334"
4,"Train",9809,"E01011242"
4,"Train",10309,"E01011796"
4,"Train",28264,"E01032487"
4,"Train",10333,"E01011820"
4,"Train",10289,"E01011776"
4,"Train",9726,"E01011156"
4,"Train",9821,"E01011254"
4,"Train",10331,"E01011818"
4,"Train",10044,"E01011506"
4,"Train",9415,"E01010836"
4,"Train",10137,"E01011607"
4,"Train",10338,"E01011825"
4,"Train",10018,"E01011472"
4,"Train",10299,"E01011786"
4,"Train",9901,"E01011343"
4,"Train",10154,"E01011626"
4,"Train",10130,"E01011600"
4,"Train",9987,"E01011435"
4,"Train",10306,"E01011793"
4,"Train",10335,"E01011822"
4,"Train",10408,"E01011895"
4,"Train",10337,"E01011824"
4,"Train",10280,"E01011765"
4,"Train",10079,"E01011547"
4,"Train",10249,"E01011731"
4,"Train",10140,"E01011610"
4,"Train",10166,"E01011639"
4,"Train",10399,"E01011886"
4,"Train",9213,"E01010623"
4,"Train",10424,"E01011911"
4,"Train",9899,"E01011341"
4,"Train",6195,"E01007357"
4,"Train",10057,"E01011520"
4,"Train",9812,"E01011245"
4,"Train",9699,"E01011127"
4,"Train",9600,"E01011028"
4,"Train",10033,"E01011489"
4,"Train",10200,"E01011678"
4,"Train",9621,"E01011049"
4,"Train",9982,"E01011429"
4,"Train",10253,"E01011735"
4,"Train",10056,"E01011519"
4,"Train",10386,"E01011873"
4,"Train",10256,"E01011738"
4,"Train",9398,"E01010815"
4,"Train",9666,"E01011094"
4,"Train",9993,"E01011445"
4,"Train",9822,"E01011255"
4,"Train",9908,"E01011351"
4,"Train",28266,"E01032489"
4,"Train",10419,"E01011906"
4,"Train",9914,"E01011357"
4,"Train",9328,"E01010741"
4,"Train",10013,"E01011467"
4,"Train",10432,"E01011920"
4,"Train",9319,"E01010732"
4,"Train",10396,"E01011883"
4,"Train",9984,"E01011431"
4,"Train",10455,"E01011943"
4,"Train",9401,"E01010818"
4,"Train",10210,"E01011692"
4,"Train",9915,"E01011358"
4,"Train",9786,"E01011219"
4,"Train",9883,"E01011323"
4,"Train",9808,"E01011241"
4,"Train",9698,"E01011126"
4,"Train",10307,"E01011794"
4,"Train",9447,"E01010869"
4,"Train",10325,"E01011812"
4,"Train",10080,"E01011548"
4,"Train",9986,"E01011434"
4,"Train",9785,"E01011218"
4,"Train",10168,"E01011642"
4,"Train",10174,"E01011648"
4,"Train",9486,"E01010908"
4,"Train",28644,"E01033002"
4,"Train",9199,"E01010608"
4,"Train",10448,"E01011936"
4,"Train",9618,"E01011046"
4,"Train",28268,"E01032491"
4,"Train",10037,"E01011494"
4,"Train",9337,"E01010751"
4,"Train",9819,"E01011252"
4,"Train",28650,"E01033015"
4,"Train",10422,"E01011909"
4,"Train",9815,"E01011248"
4,"Train",9694,"E01011122"
4,"Train",9863,"E01011303"
4,"Train",10405,"E01011892"
4,"Train",10410,"E01011897"
4,"Train",9691,"E01011119"
4,"Train",10150,"E01011622"
4,"Train",9333,"E01010747"
4,"Train",10275,"E01011758"
4,"Train",9960,"E01011407"
4,"Train",10152,"E01011624"
4,"Train",10192,"E01011666"
4,"Train",9928,"E01011373"
4,"Train",10074,"E01011538"
4,"Train",10297,"E01011784"
4,"Train",10027,"E01011481"
4,"Train",9865,"E01011305"
4,"Train",9759,"E01011191"
4,"Train",10141,"E01011611"
4,"Train",10440,"E01011928"
4,"Train",10308,"E01011795"
4,"Train",9968,"E01011415"
4,"Train",28271,"E01032496"
4,"Train",9206,"E01010615"
4,"Train",10063,"E01011527"
4,"Train",10034,"E01011491"
4,"Train",10345,"E01011832"
4,"Train",9451,"E01010873"
4,"Train",10146,"E01011616"
4,"Train",10170,"E01011644"
4,"Train",9948,"E01011395"
4,"Train",10288,"E01011774"
4,"Train",29084,"E01033693"
4,"Train",10116,"E01011586"
4,"Train",9827,"E01011260"
4,"Train",9888,"E01011328"
4,"Train",9927,"E01011372"
4,"Train",9861,"E01011301"
4,"Train",9967,"E01011414"
4,"Train",9980,"E01011427"
4,"Train",9632,"E01011060"
4,"Train",10400,"E01011887"
4,"Train",9696,"E01011124"
4,"Train",9813,"E01011246"
4,"Train",9412,"E01010832"
4,"Train",9695,"E01011123"
4,"Train",6197,"E01007359"
4,"Train",9676,"E01011104"
4,"Train",9256,"E01010668"
